name,slug,type,state,city,seats,annual_fees,closing_rank_open,nirf_rank,asmi_recommended,course,established_year,hospital_beds,photo,photo_placeholder_color,contact_phone,contact_email,website,address,affiliated_university,opd_daily,bond_years,bond_penalty,hostel_available,asmi_pulse_score,asmi_verdict,description,attached_hospital,nearby_airport,nearby_railway_station,google_location,pg_courses_availability
"Tirunelveli Medical College,Tirunelveli",tirunelveli-medical-college-tirunelveli,Government,Tamil Nadu,Tirunelveli,250,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"Tomo Riba Institute of Health & Medical Sciences, Naharlagun",tomo-riba-institute-of-health-medical-sciences-naharlagun,Government,Arunachal Pradesh,Naharlagun,100,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"Topiwala National Medical College, Mumbai",topiwala-national-medical-college-mumbai,Government,Maharashtra,Mumbai,150,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
Uma Nath Singh Autonomous State Medical College Society Jaunpur,uma-nath-singh-autonomous-state-medical-college-society-jaunpur,Government,Uttar Pradesh,,100,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"University College of Medical Sciences & GTB Hospital, New Delhi",university-college-of-medical-sciences-gtb-hospital-new-delhi,Government,Delhi,New Delhi,169,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"Uttar Pradesh University of Medical Sciences, (Prev. UP Rural Inst.of Med.Sc&R)",uttar-pradesh-university-of-medical-sciences-prev-up-rural-inst-of-med-sc-r,Government,Uttar Pradesh,(Prev. UP Rural Inst.of Med.Sc&R),200,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
Vardhaman Mahavir Medical College and Safdarjung Hospital,vardhaman-mahavir-medical-college-and-safdarjung-hospital,Government,Delhi,,170,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"Veer Chandra Singh Garhwali Govt. Medical Sc. & Research Instt, Srinagar, Pauri",veer-chandra-singh-garhwali-govt-medical-sc-research-instt-srinagar-pauri,Government,Uttarakhand,Pauri,150,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"Veer Surendra Sai Institute of Medical Sciences and Research, Burla",veer-surendra-sai-institute-of-medical-sciences-and-research-burla,Government,Odisha,Burla,200,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"Vijaynagar Institute of Medical Sciences, Bellary",vijaynagar-institute-of-medical-sciences-bellary,Government,Karnataka,Bellary,250,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
Virendra Kumar Sakhlecha Government Medical College,virendra-kumar-sakhlecha-government-medical-college,Government,Madhya Pradesh,,100,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
YADGIRI INSTITUTE OF MEDICAL SCIENCES,yadgiri-institute-of-medical-sciences,Government,Karnataka,,150,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
ZORAM MEDICAL COLLEGE,zoram-medical-college,Government,Mizoram,,100,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"government medical college,wanaparthy",government-medical-college-wanaparthy,Government,Telangana,wanaparthy,150,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
GMERS MEDICAL COLLEGE GANDHINAGAR,gmers-medical-college-gandhinagar,Govt. Society,Gujarat,,200,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
GMERS MEDICAL COLLEGE GOTRI VADODARA,gmers-medical-college-gotri-vadodara,Govt. Society,Gujarat,,200,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"GMERS MEDICAL COLLEGE, VALSAD",gmers-medical-college-valsad,Govt. Society,Gujarat,VALSAD,200,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"GMERS Medical College, Dharpur Patan",gmers-medical-college-dharpur-patan,Govt. Society,Gujarat,Dharpur Patan,200,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"GMERS Medical College, Hadiyol, Himmatnagar",gmers-medical-college-hadiyol-himmatnagar,Govt. Society,Gujarat,Himmatnagar,200,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"GMERS Medical College, Junagadh",gmers-medical-college-junagadh,Govt. Society,Gujarat,Junagadh,200,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"GMERS Medical College, Sola, Ahmedabad",gmers-medical-college-sola-ahmedabad,Govt. Society,Gujarat,Ahmedabad,200,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"GMERS Medical College, Vadnagar, Mehsana",gmers-medical-college-vadnagar-mehsana,Govt. Society,Gujarat,Mehsana,200,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"Maharaja Agrasen Medical College, Agroha",maharaja-agrasen-medical-college-agroha,Govt. Society,Haryana,Agroha,100,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"Narendra Modi Medical College, Ahmedabad",narendra-modi-medical-college-ahmedabad,Govt. Society,Gujarat,Ahmedabad,200,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"Smt. N.H.L.Municipal Medical College, Ahmedabad",smt-n-h-l-municipal-medical-college-ahmedabad,Govt. Society,Gujarat,Ahmedabad,250,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"Surat Municipal Institute of  Medical Education & Research, Surat",surat-municipal-institute-of-medical-education-research-surat,Govt. Society,Gujarat,Surat,250,,,,False,MBBS,,,,#15803d,,,,,,,,,,,,,,,,,
"ACS Medical College and Hospital, Chennai",acs-medical-college-and-hospital-chennai,Deemed,Tamil Nadu,Chennai,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"AMRITA SCHOOL OF MEDICINE, FARIDABAD",amrita-school-of-medicine-faridabad,Deemed,Haryana,FARIDABAD,150,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Aarupadai Veedu Medical College, Pondicherry",aarupadai-veedu-medical-college-pondicherry,Deemed,Pondicherry,Pondicherry,150,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Amrita School of Medicine, Elamkara, Kochi",amrita-school-of-medicine-elamkara-kochi,Deemed,Kerala,Kochi,149,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
Bhaarat Medical College & Hospital,bhaarat-medical-college-hospital,Deemed,Tamil Nadu,,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Bharati Vidyapeeth Deemed University Medical College & Hospital, Sangli",bharati-vidyapeeth-deemed-university-medical-college-hospital-sangli,Deemed,Maharashtra,Sangli,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Bharati Vidyapeeth University Medical College, Pune",bharati-vidyapeeth-university-medical-college-pune,Deemed,Maharashtra,Pune,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Chettinad Hospital & Research Institute, Kanchipuram",chettinad-hospital-research-institute-kanchipuram,Deemed,Tamil Nadu,Kanchipuram,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"D. Y. Patil University, School of Medicine",d-y-patil-university-school-of-medicine,Deemed,Maharashtra,School of Medicine,100,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Datta Meghe Medical College, Nagpur",datta-meghe-medical-college-nagpur,Deemed,Maharashtra,Nagpur,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
Dr D Y Patil Medical College Hospital and Research Centre Pimpri pune,dr-d-y-patil-medical-college-hospital-and-research-centre-pimpri-pune,Deemed,Maharashtra,,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Dr. D Y Patil Medical College, Kolhapur",dr-d-y-patil-medical-college-kolhapur,Deemed,Maharashtra,Kolhapur,150,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Faculty of Medicine , Sri Lalithambigai Medical College and Hospital",faculty-of-medicine-sri-lalithambigai-medical-college-and-hospital,Deemed,Tamil Nadu,Sri Lalithambigai Medical College and Hospital,200,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"GITAM Institute of Medical Sciences and Research, Visakhapatnam",gitam-institute-of-medical-sciences-and-research-visakhapatnam,Deemed,Andhra Pradesh,Visakhapatnam,150,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Graphic Era Institute of Medical Sciences, Dehradun, Uttarakhand",graphic-era-institute-of-medical-sciences-dehradun-uttarakhand,Deemed,Uttarakhand,Uttarakhand,150,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Hamdard Institute of Medical Sciences & Research, Guru Ravidas marg, Hamdard Nag",hamdard-institute-of-medical-sciences-research-guru-ravidas-marg-hamdard-nag,Deemed,Delhi,Hamdard Nag,0,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
Institute of Medical Sciences and SUM Hospital Campus II,institute-of-medical-sciences-and-sum-hospital-campus-ii,Deemed,Odisha,,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
Instt. of Medical Sciences and SUM Hospital,instt-of-medical-sciences-and-sum-hospital,Deemed,Odisha,,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"J R Medical College And Hospital, Villupuram, Tamil Nadu",j-r-medical-college-and-hospital-villupuram-tamil-nadu,Deemed,Tamil Nadu,Tamil Nadu,200,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"JSS Medical College, Mysore",jss-medical-college-mysore,Deemed,Karnataka,Mysore,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,jagadguru-gangadhar-mahaswamigalu-moorusavirmath-medical-college-jgmmmc,Deemed,Karnataka,,200,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Jawaharlal Nehru Medical College, Belgaum",jawaharlal-nehru-medical-college-belgaum,Deemed,Karnataka,Belgaum,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha",jawaharlal-nehru-medical-college-sawangi-meghe-wardha,Deemed,Maharashtra,Wardha,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
K.S.HEGDE MEDICAL ACADEMY,k-s-hegde-medical-academy,Deemed,Karnataka,,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
KASTURBA MEDICAL COLLEGE MANGALORE,kasturba-medical-college-mangalore,Deemed,Karnataka,,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Kalinga Institute of Medical Sciences, Bhubaneswar",kalinga-institute-of-medical-sciences-bhubaneswar,Deemed,Odisha,Bhubaneswar,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Krishna Institute of Medical Sciences, Karad",krishna-institute-of-medical-sciences-karad,Deemed,Maharashtra,Karad,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"MAHATMA GANDHI MISSIONS MEDICAL COLLEGE, KAMOTHE",mahatma-gandhi-missions-medical-college-kamothe,Deemed,Maharashtra,KAMOTHE,200,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"MGM Medical College, Vashi, Navi Mumbai",mgm-medical-college-vashi-navi-mumbai,Deemed,Maharashtra,Navi Mumbai,100,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"MGM Medical College,Nerul,Navi Mumbai",mgm-medical-college-nerul-navi-mumbai,Deemed,Maharashtra,Navi Mumbai,50,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Maharishi Markandeshwar Institute Of Medical Sciences & Research, Mullana, Ambala",maharishi-markandeshwar-institute-of-medical-sciences-research-mullana-ambala,Deemed,Haryana,Ambala,200,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Mahatma Gandhi Medical College & Research Institute, Pondicherry",mahatma-gandhi-medical-college-research-institute-pondicherry,Deemed,Pondicherry,Pondicherry,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Mahatma Gandhi Missions Medical College, Aurangabad",mahatma-gandhi-missions-medical-college-aurangabad,Deemed,Maharashtra,Aurangabad,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Mahatma Gandhi Missions Medical College, Panvel",mahatma-gandhi-missions-medical-college-panvel,Deemed,Maharashtra,Panvel,100,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Malla Reddy Institute of Medical Sciences, Hyderabad",malla-reddy-institute-of-medical-sciences-hyderabad,Deemed,Telangana,Hyderabad,200,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Mallareddy Medical College for Women, Hyderabad",mallareddy-medical-college-for-women-hyderabad,Deemed,Telangana,Hyderabad,200,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Meenakshi Medical College and Research Institute, Enathur",meenakshi-medical-college-and-research-institute-enathur,Deemed,Tamil Nadu,Enathur,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Padmashree Dr. D.Y.Patil Medical College, Navi Mumbai",padmashree-dr-d-y-patil-medical-college-navi-mumbai,Deemed,Maharashtra,Navi Mumbai,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
Rajarajeswari Medical College & Hospital,rajarajeswari-medical-college-hospital,Deemed,Karnataka,,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Rural Medical College, Loni",rural-medical-college-loni,Deemed,Maharashtra,Loni,200,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"SBKS Medical Instt. & Research Centre, Vadodra",sbks-medical-instt-research-centre-vadodra,Deemed,Gujarat,Vadodra,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
SRM Medical College Hospital and Research Centre,srm-medical-college-hospital-and-research-centre,Deemed,Tamil Nadu,,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Santosh Medical College, Ghaziabad",santosh-medical-college-ghaziabad,Deemed,Uttar Pradesh,Ghaziabad,150,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Saveetha Medical College and Hospital, Kanchipuram",saveetha-medical-college-and-hospital-kanchipuram,Deemed,Tamil Nadu,Kanchipuram,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Shri B M Patil Medical College, Hospital & Research Centre, Vijayapura(Bijapur",shri-b-m-patil-medical-college-hospital-research-centre-vijayapura-bijapur,Deemed,Karnataka,Vijayapura(Bijapur,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Shri Sathya Sai Medical College and Research Institute, Kancheepuram",shri-sathya-sai-medical-college-and-research-institute-kancheepuram,Deemed,Tamil Nadu,Kancheepuram,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Sree Balaji Medical College and Hospital, Chennai",sree-balaji-medical-college-and-hospital-chennai,Deemed,Tamil Nadu,Chennai,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
Sri Devaraj Urs Medical College,sri-devaraj-urs-medical-college,Deemed,Karnataka,,200,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Sri Lakshmi Narayana Institute of Medical Sciences, Pondicherry",sri-lakshmi-narayana-institute-of-medical-sciences-pondicherry,Deemed,Pondicherry,Pondicherry,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Sri Ramachandra Medical College & Research Institute, Chennai",sri-ramachandra-medical-college-research-institute-chennai,Deemed,Tamil Nadu,Chennai,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Sri Siddhartha Medical College, Tumkur",sri-siddhartha-medical-college-tumkur,Deemed,Karnataka,Tumkur,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore",sri-siddhartha-institute-of-medical-sciences-research-centre-bangalore,Deemed,Karnataka,Bangalore,150,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Symbiosis Medical College for Women, Pune",symbiosis-medical-college-for-women-pune,Deemed,Maharashtra,Pune,150,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
VELS Medical College & Hospital,vels-medical-college-hospital,Deemed,Tamil Nadu,,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Vinayaka Missions Kirupananda Variyar Medical College, Salem",vinayaka-missions-kirupananda-variyar-medical-college-salem,Deemed,Tamil Nadu,Salem,150,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Vinayaka Missions Medical College, Karaikal, Pondicherry",vinayaka-missions-medical-college-karaikal-pondicherry,Deemed,Pondicherry,Pondicherry,150,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"Yenepoya Medical College, Mangalore",yenepoya-medical-college-mangalore,Deemed,Karnataka,Mangalore,250,,,,False,MBBS,,,,#c2410c,,,,,,,,,,,,,,,,,
"A J Institute of Medical Sciences & Research Centre, Mangalore",a-j-institute-of-medical-sciences-research-centre-mangalore,Private,Karnataka,Mangalore,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"ABHISHEK I MISHRA MEMORIAL MEDICAL COLLEGE AND RESEARCH, DURG, CHHATTISGARH",abhishek-i-mishra-memorial-medical-college-and-research-durg-chhattisgarh,Private,Chattisgarh,CHHATTISGARH,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"ACPM Medical College, Dhule",acpm-medical-college-dhule,Private,Maharashtra,Dhule,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
AJAY SANGAAL INSTITUTE OF MEDICAL SCIENCES & RESEARCH AND AYUSHMAAN HOSPITAL,ajay-sangaal-institute-of-medical-sciences-research-and-ayushmaan-hospital,Private,Uttar Pradesh,,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"ARUNDATHI INSTITUTE OF MEDICAL SCIENCES, MALKAJGIRI, TELANGANA",arundathi-institute-of-medical-sciences-malkajgiri-telangana,Private,Telangana,TELANGANA,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Acharya Shri Chander College of Medical Sciences, Jammu",acharya-shri-chander-college-of-medical-sciences-jammu,Private,Jammu & Kashmir,Jammu,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Adesh Institute of Medical Sciences & Research, Bhatinda",adesh-institute-of-medical-sciences-research-bhatinda,Private,Punjab,Bhatinda,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Adesh Medical College and Hospital, Shahabad, Kurukshetra, Haryana",adesh-medical-college-and-hospital-shahabad-kurukshetra-haryana,Private,Haryana,Haryana,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Adichunchanagiri Institute of Medical Sciences Bellur,adichunchanagiri-institute-of-medical-sciences-bellur,Private,Karnataka,,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Akash Institute of Medical Sciences & Research Centre, Devanhalli, Bangalore, Ka",akash-institute-of-medical-sciences-research-centre-devanhalli-bangalore-ka,Private,Karnataka,Ka,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Al Falah School of Medical Sciences & Research Centre, Faridabad",al-falah-school-of-medical-sciences-research-centre-faridabad,Private,Haryana,Faridabad,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Al-Ameen Medical College,Bijapur",al-ameen-medical-college-bijapur,Private,Karnataka,Bijapur,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Al-Azhar Medical College and Super Speciality Hospital, Thodupuzha",al-azhar-medical-college-and-super-speciality-hospital-thodupuzha,Private,Kerala,Thodupuzha,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Alluri Sitaram Raju Academy of Medical Sciences, Eluru",alluri-sitaram-raju-academy-of-medical-sciences-eluru,Private,Andhra Pradesh,Eluru,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Amala Institute of Medical Sciences, Thrissur",amala-institute-of-medical-sciences-thrissur,Private,Kerala,Thrissur,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Amaltas Institute of Medical Sciences, Dewas",amaltas-institute-of-medical-sciences-dewas,Private,Madhya Pradesh,Dewas,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"American International Institute of Medical Sciences, Bedwas",american-international-institute-of-medical-sciences-bedwas,Private,Rajasthan,Bedwas,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Ananta Institute of Medical Sciences & Research Centre, Rajsamand",ananta-institute-of-medical-sciences-research-centre-rajsamand,Private,Rajasthan,Rajsamand,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Ananya College of Medicine & Research, Kalol, Gujarat",ananya-college-of-medicine-research-kalol-gujarat,Private,Gujarat,Gujarat,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Anna Gowri Medical College and Hospital,anna-gowri-medical-college-and-hospital,Private,Andhra Pradesh,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Annaii Medical College and Hospital Kanchipuram, Tamil Nadu",annaii-medical-college-and-hospital-kanchipuram-tamil-nadu,Private,Tamil Nadu,Tamil Nadu,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Annapoorna Medical College & Hospital, Salem",annapoorna-medical-college-hospital-salem,Private,Tamil Nadu,Salem,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Apollo Institute of Medical Sciences and Research, Chittoor",apollo-institute-of-medical-sciences-and-research-chittoor,Private,Andhra Pradesh,Chittoor,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Apollo Institute of Medical Sciences and Research, Hyderabad",apollo-institute-of-medical-sciences-and-research-hyderabad,Private,Telangana,Hyderabad,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Army College of Medical Sciences, New Delhi",army-college-of-medical-sciences-new-delhi,Private,Delhi,New Delhi,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Arunai Medical College and Hospital,arunai-medical-college-and-hospital,Private,Tamil Nadu,,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Arya Medical College & Hospital (AMCH), Omaxe City, Jaipur",arya-medical-college-hospital-amch-omaxe-city-jaipur,Private,Rajasthan,Jaipur,50,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Ashwini Rural Medical College, Hospital & Research Centre, Solapur",ashwini-rural-medical-college-hospital-research-centre-solapur,Private,Maharashtra,Solapur,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Ayaan Institute of Medical Sciences, Teaching Hospital & Research Centre, Kanaka",ayaan-institute-of-medical-sciences-teaching-hospital-research-centre-kanaka,Private,Telangana,Kanaka,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Azeezia Instt of Medical Science,Meeyannoor,Kollam",azeezia-instt-of-medical-science-meeyannoor-kollam,Private,Kerala,Kollam,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"B.K.L. Walawalkar Rural Medical College, Ratnagiri",b-k-l-walawalkar-rural-medical-college-ratnagiri,Private,Maharashtra,Ratnagiri,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"BGS Global Institute of Medical Sciences, Bangalore",bgs-global-institute-of-medical-sciences-bangalore,Private,Karnataka,Bangalore,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"BGS Medical College and Hospital, Nagarur, Bengaluru",bgs-medical-college-and-hospital-nagarur-bengaluru,Private,Karnataka,Bengaluru,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Balvir Singh Tomar Institute of Medical Sciences and Research,balvir-singh-tomar-institute-of-medical-sciences-and-research,Private,Rajasthan,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Banas Medical college and research institute, Palanpur, Gujarat",banas-medical-college-and-research-institute-palanpur-gujarat,Private,Gujarat,Gujarat,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Basaveswara Medical College and Hospital, Chitradurga",basaveswara-medical-college-and-hospital-chitradurga,Private,Karnataka,Chitradurga,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Believers Church Medical College Hospital,believers-church-medical-college-hospital,Private,Kerala,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Bhagyoday Medical College,bhagyoday-medical-college,Private,Gujarat,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Bharatratna Atal Bihari Vajpayee Medical College, Pune",bharatratna-atal-bihari-vajpayee-medical-college-pune,Private,Maharashtra,Pune,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Bhaskar Medical College, Yenkapally",bhaskar-medical-college-yenkapally,Private,Telangana,Yenkapally,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
C. U. Shah Medical College,c-u-shah-medical-college,Private,Gujarat,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
CAREER INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,career-institute-of-medical-sciences-and-hospital,Private,Uttar Pradesh,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"CMR Institute of Medical Sciences, Telangana",cmr-institute-of-medical-sciences-telangana,Private,Telangana,Telangana,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Chalmeda Anand Rao Insttitute Of Medical Sciences, Karimnagar",chalmeda-anand-rao-insttitute-of-medical-sciences-karimnagar,Private,Telangana,Karimnagar,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Chirayu Medical College and Hospital, Bairagarh,Bhopal",chirayu-medical-college-and-hospital-bairagarh-bhopal,Private,Madhya Pradesh,Bhopal,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Christian Medical College, Ludhiana",christian-medical-college-ludhiana,Private,Punjab,Ludhiana,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Christian Medical College, Vellore",christian-medical-college-vellore,Private,Tamil Nadu,Vellore,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
DR B S KUSHWAH INSTITUTE OF MEDICAL SCIENCES,dr-b-s-kushwah-institute-of-medical-sciences,Private,Uttar Pradesh,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
DRIEMS INSTITUTE OF HEALTH SCIENCES AND HOSPITAL,driems-institute-of-health-sciences-and-hospital,Private,Odisha,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Dayanand Medical College & Hospital, Ludhiana",dayanand-medical-college-hospital-ludhiana,Private,Punjab,Ludhiana,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
